15.57777466	24.17039587	32.25749633	2
23.92988046	35.88637701	47.39539202	3
8.150000485	12.82000094	16.37000054	1
23.94250106	36.28824278	48.09254777	3
24.28643976	36.06163335	48.00478038	3
8.794915255	12.06158563	16.31920834	1
24.38901252	36.66347878	47.9221782	3
24.31423758	36.03279713	47.75852204	3
23.94887636	36.30216567	47.62642836	3
24.79163687	36.94190404	47.63548162	3
23.82654943	36.23081004	48.20143935	3
16.69249317	23.9643002	32.79711535	2
23.58249864	36.04017372	48.16174475	3
15.51655248	24.02959427	31.86741281	2
24.4288463	36.27284309	48.92687588	3
8.49804832	12.05144569	15.04080906	1
23.93446609	35.61568417	49.19497592	3
8.03862284	12.18780373	16.19778208	1
23.94375046	35.08548165	49.0457261	3
16.17954656	23.60282763	31.88634418	2
16.79691068	24.07760282	32.08929781	2
15.83113458	23.23750406	31.64529668	2
15.56669168	24.03574055	32.07781032	2
23.9089043	36.36550792	47.82621597	3
24.117212		35.56613532	47.50873071	3
23.85321379	36.41223482	48.09706658	3
16.14884581	23.64493746	31.65616295	2
24.28641906	36.2226088	47.33702037	3
15.2500623	24.50798411	31.98624211	2
23.91977721	36.18941759	47.94641964	3
24.10641755	36.23403196	47.19196283	3
8.007369003	11.98111783	16.2019045	1
8.152627196	11.37844494	16.06592959	1
23.50026246	35.82289327	48.05279436	3
16.47771313	24.23239949	32.13335319	2
23.28838833	36.05552865	48.58642769	3
22.94220834	36.23108057	46.77004842	3
7.847571408	12.19911663	15.14710672	1
8.379704906	12.10161881	16.47934139	1
16.24341487	23.77704778	32.16283654	2
15.9899511	23.05576221	32.16918073	2
16.1689027	24.21216561	32.05643539	2
15.94086482	22.65685689	32.7741781	2
7.537810658	11.63979755	16.41675266	1
15.71675407	23.5004245	32.32063353	2
15.87302495	23.43915		32.82396343	2
7.846661215	11.6129793	15.32288021	1
7.837036605	12.77660816	16.3140656	1
23.48622691	35.89902885	48.43053301	3
24.77907868	35.93515944	47.59111384	3
24.14425322	35.43431048	48.44065853	3
7.527893151	11.68920404	15.00447383	1
15.52402336	24.1289745	32.59909861	2
8.554483391	11.19366664	15.82168518	1
23.99569177	35.99269302	48.10854383	3
24.09009537	35.7397418	47.88020905	3
23.65349238	35.65754461	48.46630138	3
7.395724502	11.81960725	15.40881526	1
8.322328801	11.45558356	15.15076273	1
23.35482019	36.27281337	49.06767477	3
15.71157063	24.41259453	32.80655208	2
16.60796109	24.80695565	31.7000306	2
24.52004		35.87779658	47.25746663	3
23.82191069	36.17726178	48.91745644	3
8.448846234	12.12615115	16.49201392	1
15.74271954	23.34467318	31.65634217	2
15.40726769	24.49119431	31.93232672	2
23.40498002	35.89634519	47.57719241	3
23.84285244	36.71214016	48.74573843	3
23.6279758	35.81281151	48.21205345	3
8.057057854	11.74445102	16.51116861	1
23.29040808	37.27333967	47.82102225	3
24.20065921	35.64690259	47.4896683	3
16.56698041	24.01927267	32.11545636	2
24.06286676	36.34814281	48.86973683	3
16.33268869	24.3437659	32.61948436	2
24.44933153	35.42495096	47.86790977	3
15.18740977	24.2908213	32.95124636	2
24.79004714	36.46051453	47.53104877	3
23.63140689	36.08989039	47.93408476	3
16.43396345	24.65719594	31.87444022	2
23.96412024	36.54760436	48.24464018	3
23.15992315	35.59423727	47.62388755	3
23.33704045	35.90925957	48.06570774	3
8.696914974	12.35310671	16.58142341	1
7.623156138	12.16096235	16.8178521	1
15.67610274	24.33663165	32.63677775	2
7.480094089	12.24397501	15.5466232	1
7.762648463	11.66695664	15.74899019	1
7.84555699	11.58154935	15.68583805	1
24.25045173	36.83512681	47.22913495	3
7.863995439	12.17082337	16.24218346	1
24.47634211	36.06567507	47.12904336	3
24.33388066	36.44907794	47.72534222	3
23.84124987	35.70865334	47.91789453	3
15.53243337	24.5940537	31.39360585	2
7.809410743	12.6613267	16.19267314	1
23.81908908	35.78681167	48.19356897	3
24.45138848	36.35888763	48.86804037	3
23.49558353	35.9099803	46.98672615	3
24.20446892	36.36716256	48.04098372	3
23.15674149	34.96914434	48.91046858	3
15.37543423	24.46815807	31.91422064	2
15.96081544	23.6948154	32.28443778	2
7.921401406	11.46574712	15.84373892	1
15.99143856	23.93383386	32.2223427	2
16.20086928	22.74290489	31.60575363	2
7.942991689	12.23706849	16.34245809	1
16.26988522	23.80977553	32.72152835	2
7.595350593	11.26438447	16.21271103	1
16.48209637	24.48520826	32.26115678	2
16.43738948	24.0790332	32.7828443	2
16.67637889	24.04626409	32.39126164	2
8.555012197	12.74997327	15.93380958	1
8.628899846	12.54664638	16.48761064	1
8.600142911	11.94635832	16.30974962	1
24.54548425	35.77898256	47.3596034	3
16.32939175	24.10051471	32.22500981	2
7.993465588	11.57675895	16.24135919	1
8.46656043	12.14585031	15.89330317	1
7.979647292	11.88598586	15.30944761	1
24.13253209	36.5310366	48.02927411	3
15.71769973	24.33132542	32.60453692	2
24.22741074	36.24678567	48.11081031	3
7.712677945	12.06613511	16.5643199	1
7.971997056	12.35313294	15.96972455	1
8.295124261	11.69019638	15.40485996	1
14.78232196	24.36600279	32.1734062	2
8.364043517	12.28557983	15.11121286	1
24.05168939	36.96742387	48.4653365	3
7.924582679	11.76590047	15.81735666	1
16.12906725	24.09267993	31.55271747	2
7.772787633	11.85849196	16.54825083	1
8.508898426	12.15127746	15.36953619	1
16.12007554	24.39171895	31.90348996	2
23.346495		35.61720016	48.39127673	3
15.96566872	24.19160823	32.15571444	2
8.376028689	12.47859588	16.22075195	1
16.27657289	24.18359406	31.42765152	2
24.46374197	36.52386741	48.16454784	3
7.880163008	11.71608171	15.21769503	1
24.014859		36.30358891	48.48014508	3
7.937231701	11.75871811	16.86020501	1
8.855811527	13.19597628	15.5313789	1
15.35807926	24.08129821	32.19451515	2
24.34249659	35.75409027	47.90059928	3
23.84584753	35.0145005	47.58893682	3
16.03366167	23.79218586	32.42089965	2
8.29675349	12.14950441	16.31016308	1
25.02737486	35.87409802	49.3317939	3
24.92891218	36.63235566	47.01557879	3
15.7175422	23.34139309	32.10105565	2
23.47079948	35.78001491	48.73894337	3
23.38587072	35.07665796	47.62619792	3
7.871846027	12.34196289	16.05910635	1
7.823827071	12.11730343	15.43089114	1
24.15051594	36.51834889	47.98987321	3
8.592815677	11.83368908	16.50994654	1
7.327006355	12.02262497	16.28489287	1
15.4759793	23.26172451	31.70441186	2
23.87049566	36.6784184	47.49717492	3
8.522111228	11.87033921	15.69039892	1
23.82449295	37.06809926	47.69200172	3
16.75696823	24.0427771	31.74870019	2
24.35291262	36.05984683	47.95715263	3
16.24102581	23.76201455	33.05852033	2
8.049513407	12.40333554	16.50845955	1
23.5333009	36.73625261	48.49247993	3
23.62665732	36.15770459	47.54283461	3
16.61518418	23.98670637	32.45485849	2
24.02962833	36.13401434	47.75289243	3
23.77043143	35.90599445	49.21282459	3
16.43527251	24.28088175	32.27485507	2
25.19917084	36.22866039	48.32753695	3
23.6932605	35.99065474	47.48097717	3
16.27293111	23.66530068	32.68239794	2
24.4894254	35.96686573	47.82106081	3
23.31278311	36.42533249	48.42907738	3
15.95022361	25.05201653	32.29709275	2
24.30099294	36.01156047	48.3843209	3
7.62859129	11.95184732	15.50238464	1
23.38436881	35.08117281	48.79487619	3
6.98407575	13.17761428	16.38202219	1
14.94267369	23.95482327	32.44240949	2
23.65581239	36.39785978	47.48112641	3
16.04909963	24.76186332	32.18711637	2
8.61950359	12.0327651	15.65984615	1
8.256778291	12.02684516	17.06505854	1
7.590199556	12.04949416	15.26913421	1
16.81349904	24.33021885	32.70855228	2
7.873384638	12.22521165	16.6506828	1
15.85334134	24.28460808	31.29715674	2
7.853432151	11.94022701	15.6499874	1
23.21149195	36.14379189	48.12010107	3
16.31122249	24.48425955	31.56273502	2
8.131142672	12.07250819	16.59877505	1
24.46236965	35.60807669	47.09246581	3
7.594075894	12.49446506	15.99630869	1
7.898140576	11.65162847	15.6874879	1
16.23160196	24.37906492	32.25319993	2
24.09000879	36.58451009	47.90980119	3
15.99185731	23.51023955	32.10030437	2
15.92626198	23.49006172	32.27762413	2
16.13499793	25.03074023	32.25836376	2
24.25891022	35.91179744	47.45379036	3
7.406841419	12.16918374	16.76687907	1
24.18889888	36.47661498	47.75492826	3
8.156781046	11.86809754	15.60390883	1
24.37204767	35.85972198	46.3915311	3
8.967384604	11.85062107	16.19149062	1
15.77280626	24.0782296	31.86936799	2
15.96927602	23.78255238	31.44816717	2
7.770608911	12.14708642	15.90261172	1
24.79883624	37.54772106	47.62210213	3
7.563821622	11.47350467	15.51220019	1
7.943945927	12.1727113	16.07743931	1
15.34657884	24.76285585	32.47931646	2
23.50691393	35.88140538	47.75710548	3
15.96941805	23.6800413	31.64233827	2
8.09070698	11.84870281	15.99891295	1
23.82423979	35.92756513	48.10703569	3
15.67292892	24.69279072	32.30256393	2
6.622302783	11.66864833	16.32196265	1
8.467866478	11.28676367	16.88318118	1
23.98012428	35.24868732	47.78751858	3
23.67535565	36.7852268	46.90447589	3
15.59645348	24.1934242	32.37146249	2
15.18759213	24.68401236	31.29558026	2
7.558916863	11.82672035	16.42141971	1
8.275365137	12.00254428	16.43866032	1
7.72822951	12.78610801	16.04597299	1
23.07922097	35.54796643	47.50717588	3
15.43508571	24.33039297	31.39609222	2
7.999900762	11.93922978	15.61318994	1
8.05439499	11.64866783	16.92398501	1
7.244985134	12.13255236	15.75014352	1
15.89524821	23.1348103	32.42082242	2
8.108044879	12.54779777	16.31055238	1
15.6022551	23.38908122	31.7445819	2
16.25976889	23.44753166	31.8775569	2
22.90713439	35.50779347	48.23672486	3
16.40823306	24.69546034	32.20994543	2
24.18062656	35.51085645	47.0105874	3
8.49725889	12.26901311	16.2227603	1
24.3271107	35.78100659	48.56132562	3
16.47993023	23.85570253	31.69202855	2
23.97469164	36.33459224	48.57493755	3
16.49472584	23.05355627	32.14729844	2
22.46556325	35.20061035	47.57684125	3
16.02210101	23.97115761	31.93869081	2
24.51857563	36.0586206	48.44083586	3
23.9619297	35.54278623	47.406843		3
16.59987735	23.79201916	32.24197169	2
15.99674376	23.73811743	32.2302584	2
15.57879433	24.46014661	32.63920767	2
16.91018585	24.33795256	32.4677423	2
16.3941306	23.4959028	31.94233487	2
8.209571777	11.42851395	15.88826142	1
15.29179449	23.86885032	32.11401434	2
16.16805981	24.34172544	32.49036238	2
7.892234275	12.48061063	16.51747975	1
15.92154506	24.05538753	32.45471135	2
7.966967803	11.63662128	15.74580934	1
15.67827163	23.45795209	32.61645076	2
6.957493444	11.95392112	16.06481277	1
8.103146335	11.89325962	15.2365081	1
23.72789049	35.48609388	48.34377816	3
7.803360379	12.23782917	15.9682734	1
23.72047625	35.63230148	47.30669006	3
7.60041317	11.6943903	15.94488826	1
24.20712935	36.11504764	48.4285155	3
16.02410437	24.51167423	31.90900356	2
23.85493581	36.40760196	48.16116617	3
24.06918734	35.77449375	47.9234797	3
15.56049894	23.90364653	32.09744278	2
16.79743904	23.77902836	31.78901459	2
16.11290457	24.07320275	32.00484508	2
16.05379936	22.97523426	32.65701495	2
24.30902013	35.79036755	47.67269053	3
7.654926639	11.16036567	15.87591553	1
8.596677459	11.21821352	15.1274054	1
15.98795264	23.32590527	31.85639718	2
23.62436748	36.21586257	47.7843805	3
8.060927442	12.21028351	16.20242524	1
8.241864986	11.853337		14.76526114	1
8.126104572	11.53541369	16.26592276	1
15.3368441	24.51201241	31.54936772	2
23.67209185	36.19908571	49.17265578	3
23.52735267	36.89475137	48.24521811	3
7.553531777	12.38210302	16.11090845	1
7.76503084	11.78144718	14.97430147	1
7.919603684	12.26537506	16.132262		1
7.834031897	12.53253706	15.801799		1
8.307923323	11.42111668	15.90348063	1
16.14314824	24.36060953	32.01934525	2
8.171572388	12.628049		16.62209303	1
23.7184385	36.11730878	48.77367055	3
24.08349073	36.01575028	48.70942012	3
16.4460181	23.67146748	32.001899		2
7.437963591	11.87565202	16.44933506	1
15.35595281	24.51080682	31.80787516	2
15.65128688	23.63279054	30.93513045	2
15.95287414	23.42397716	31.1604156	2
15.99750528	23.70625142	31.80036553	2
8.062104616	12.08218911	15.82495705	1
23.85735691	35.80108678	47.87181013	3
7.53226296	11.34626538	15.43735561	1
16.26393136	24.00272115	32.44993181	2
24.58999306	35.61814779	47.4716629	3
15.06968117	23.89444487	32.34564905	2
8.749102325	12.03803645	15.76760453	1
24.11014675	35.58910572	48.04529781	3
7.959575768	11.38076974	15.83178628	1
24.2312709	36.71233346	48.27514115	3
24.97125903	35.6531893	48.09254415	3
15.9165646	24.07375796	31.46184728	2
15.94829502	23.84232059	31.81336897	2
7.817874033	11.87086334	16.00442062	1
24.64794346	35.81046292	47.99733226	3
23.17652929	36.09303583	48.04037576	3
15.67649802	24.18509842	31.85666565	2
15.86426734	23.43536741	32.43864882	2
7.538859082	12.05389999	16.05946294	1
24.35921954	36.36954012	47.32237056	3
8.645260704	12.28670981	15.52522265	1
7.505155456	11.79525626	15.73208218	1
8.482750669	12.50932159	16.10564827	1
8.513180628	12.05491218	16.66330578	1
8.609311518	11.36562316	16.41814529	1
24.18398349	35.89011876	48.42044387	3
15.77495673	23.7170769	32.28323299	2
15.94702793	24.04779288	32.57363425	2
7.752226568	12.12085456	16.38384077	1
15.4173663	24.05144529	31.91518567	2
8.228636853	12.13102886	16.01456336	1
7.589306378	12.46168694	16.74644042	1
8.246170561	12.4226339	16.02411755	1
23.80278641	36.09030662	47.22364636	3
24.82962881	36.46525952	47.0836101	3
15.3436021	24.28768992	31.91950603	2
15.98477871	23.19893219	32.06274903	2
8.090272463	12.31755458	15.26365175	1
8.510141024	11.46919699	16.03027065	1
8.756661799	12.66475444	16.19410466	1
24.53096146	35.42372395	48.41203359	3
