31.90940103	48.05728779	63.6388212	80.05600141	4
24.83063375	35.47480561	47.82455924	59.29045973	3
16.36396876	23.39697268	31.57090289	40.71147665	2
8.411710149	11.62201491	16.50827155	19.67045197	1
32.05301368	48.91718339	65.12858166	79.77842406	4
31.98499451	48.51954534	64.30375593	79.88348911	4
31.89526512	47.60798576	62.86400978	79.92167416	4
23.4010657	35.88602978	49.2341497	60.01694302	3
8.754763846	11.44464276	16.63778633	19.16319289	1
7.860036888	12.14537674	16.31005136	19.93786884	1
7.458888116	11.39116189	15.63892132	19.49041692	1
7.710456931	11.52473815	16.6210287	20.13495786	1
24.14173358	35.58050801	48.1384058	60.16150608	3
7.531975424	11.40541313	15.03253226	20.43639664	1
23.49392584	36.02336894	48.04155546	60.04560814	3
31.68089773	47.88682427	63.84654264	80.67478545	4
23.42190822	35.89704393	48.53320112	60.21053402	3
15.45589532	24.39657575	30.64908201	39.75370511	2
32.78387354	48.24923036	64.39580416	79.95352347	4
15.8098918	24.34795818	33.15852983	39.86580045	2
16.71851035	23.73034871	31.78496409	40.32536764	2
31.54897369	48.47113783	63.15836674	78.78962581	4
23.92053947	36.16444094	48.63770178	60.05983416	3
16.47721458	24.12028015	32.33974826	39.51561491	2
23.96179646	35.70110506	47.88150535	61.14832513	3
7.29792195	12.01708857	15.83954967	20.18969135	1
32.89633945	48.45615733	63.67154311	79.28311679	4
8.423996568	11.50394105	15.64236851	20.23267502	1
7.238775841	12.77812368	16.05141063	19.88295533	1
8.40391236	12.40310656	15.87541453	20.5511665	1
32.18365565	48.55000136	64.13173739	79.9044536	4
32.87437289	47.60839698	64.3165423	81.01119476	4
23.79332589	36.31731796	48.15977646	59.82587716	3
31.99822288	48.3088924	65.16423977	80.44321397	4
31.87795726	47.01343899	64.12453006	80.13048875	4
15.60425966	24.50466663	32.19543636	40.29345018	2
31.75690664	47.65807281	63.76628761	79.44470971	4
15.73872954	24.36342119	30.87232663	39.1140138	2
32.01329495	48.16424651	63.52558506	80.26822109	4
8.629510962	12.34187141	15.21830268	19.63471816	1
31.57309467	47.83062362	63.66435769	79.5791927	4
24.9549567	35.8335154	47.92378673	60.14318113	3
15.133889		23.42918347	32.2349324	40.17569483	2
23.41949082	36.56282902	47.96663047	60.07084532	3
16.05464183	23.72501377	31.08435945	39.93456154	2
7.217514483	11.91766665	16.10367323	20.09898112	1
23.30686404	36.18329999	47.39476695	60.12583623	3
24.30160066	36.79920294	46.97459791	60.41463109	3
31.91892244	47.96234493	63.71879792	80.11707736	4
15.87069073	23.69061828	31.73069714	40.30814097	2
16.24581353	24.55030994	32.18147231	39.92705297	2
15.43081418	24.15739196	31.84670746	40.11075766	2
16.43728981	23.75357627	31.75886978	39.87040328	2
32.10629815	49.01846855	63.56355258	80.66996344	4
31.89228379	48.44894813	64.02985338	79.73289409	4
15.87040016	24.47943703	32.63339279	40.4805108	2
23.71811931	35.35558805	48.20043384	60.26399013	3
30.74372463	48.01211547	65.04778005	79.90578172	4
31.67790394	47.49611671	63.09452012	79.75528		4
32.15071442	47.5080464	64.12673309	80.39398422	4
23.70335204	36.24610187	48.28274234	59.97859723	3
8.978224258	11.3638989	16.13753304	19.53662793	1
7.639119095	12.22048694	16.54644726	20.08505153	1
32.65242489	47.53493435	64.16907904	79.73455304	4
15.62132161	22.68422		32.38009106	40.93742513	2
24.24982028	36.68816153	48.02949021	59.3847902	3
31.56376414	47.59866705	64.55118808	79.75981928	4
8.045721143	11.3334257	15.90846754	19.1870666	1
23.64878823	36.37974613	48.85482675	60.24272058	3
8.048619122	12.53663057	16.36400973	18.77556463	1
7.104216687	11.58332218	15.56319576	19.19988468	1
31.66087317	47.53441175	64.55011078	79.69501233	4
7.361991877	11.79186689	15.65751629	20.13108027	1
15.88435713	23.25724155	32.29016158	39.81802431	2
15.69998502	23.57410193	32.39694399	39.94553508	2
7.223593475	13.08539718	15.82915192	20.13552893	1
24.17741357	35.34673711	48.61057126	60.12555871	3
32.07182679	48.67532001	64.07954757	79.13885757	4
7.991970111	12.58349671	16.60631642	20.13233801	1
23.15326328	36.54822108	47.97130777	60.09594638	3
32.64063616	48.20137842	62.13889438	79.16813181	4
31.58599573	47.35435348	64.07673206	80.07597983	4
31.6534434	48.5847288	63.60595876	79.8272035	4
7.666311032	11.55176835	16.02730854	19.30292195	1
23.84390416	36.4151622	48.40689009	59.02696156	3
32.20335959	47.771008		64.22526813	80.08605926	4
23.84195989	35.99334185	48.30395118	60.36301236	3
31.62515538	47.33632333	63.79047384	80.50999866	4
32.17140624	48.1969996	63.77873342	79.61717011	4
33.03851624	47.94741749	63.98337627	79.86315158	4
8.034857466	11.84024517	15.47789149	20.24647137	1
16.71989433	24.09243441	31.62792546	40.0282141	2
16.51015173	24.89157165	31.29737813	40.05700497	2
7.783358007	12.2723008	16.08445823	19.7056859	1
7.096405901	11.39291235	15.6967998	19.86314892	1
32.58787157	47.70271399	64.18601696	80.45291179	4
24.11583148	36.04239899	47.69472628	60.4206598	3
32.81430865	48.237769		64.1536571	80.11768489	4
32.51701924	47.83455127	63.7439035	80.26593191	4
15.84675937	24.44591185	31.26806559	40.66318302	2
15.63469045	24.11927471	31.76606036	40.35678531	2
7.291251874	11.46635313	16.81618985	19.5123055	1
15.65081921	24.03115855	31.60064751	40.07335333	2
16.58796303	24.03434199	32.86309319	39.27512992	2
15.85767853	23.56297922	32.1842501	39.36916576	2
15.12020275	23.80323343	31.09248123	39.55094745	2
15.7263489	23.16480395	32.28195969	40.15280618	2
7.686425646	11.30383041	15.86235219	19.91607494	1
14.91352641	24.65370877	32.21776485	39.12322706	2
24.98903974	35.92322672	47.26330464	59.53697766	3
16.1313536	23.28010269	31.76322778	39.94924708	2
23.78751533	36.10183343	47.64399327	59.87474188	3
16.09536368	22.88995653	31.04089648	39.46646081	2
16.03992692	24.10139734	31.63443923	40.65621676	2
32.56650214	47.91144677	65.66276791	79.81734501	4
32.49169627	47.96848921	63.13757407	80.93991719	4
31.46822423	48.03686556	64.96040746	80.32136558	4
32.18549834	47.92729008	64.12260095	80.94508399	4
23.76951998	35.88923048	47.77221092	59.79397529	3
23.9137592	36.30943706	48.04410473	59.61963992	3
24.82598073	35.56521515	47.83478169	60.0400487	3
7.158897409	11.49545915	15.35316907	18.66785152	1
9.066500005	11.63482328	16.42002974	20.00859704	1
23.50293083	35.9798051	48.20237229	59.42859322	3
16.59905222	24.59841936	31.95131176	40.3071737	2
31.39069947	48.2859369	63.93584499	80.80425898	4
15.52146343	25.00575461	32.01004244	40.22275389	2
8.724764651	12.55147517	15.56206822	19.54238029	1
15.54258899	24.53737515	31.93215096	39.77764456	2
24.04125851	36.51788407	47.92055516	60.15464109	3
30.84229753	47.66620807	63.4667074	79.68042199	4
23.61901617	35.78894711	47.75433594	60.32887266	3
24.71804151	35.23248349	48.87642227	60.64152543	3
24.04682121	36.79004941	48.12239184	59.48987282	3
24.56392034	37.11623435	47.61287645	59.49927136	3
32.56916317	47.98802421	63.31808385	80.61815809	4
15.92296233	23.60239671	31.70921371	39.751168		2
16.468714		23.4221363	32.23461193	40.50220568	2
7.570078688	12.16719326	15.17326539	20.34843931	1
31.43889529	48.40318165	64.21678253	79.79430001	4
23.26006591	36.66579341	48.07635142	60.83864961	3
16.00428255	23.11080739	32.84503329	39.85430563	2
24.4622001	35.63887986	48.30591729	60.41749423	3
8.506543052	12.24952446	15.97959454	20.07223887	1
8.151172497	11.63076913	16.27521162	19.46776279	1
23.04731109	36.08328286	48.09886592	60.11036815	3
24.88642194	36.61644124	48.93189648	60.11017532	3
24.45431773	35.70441489	47.88451007	59.12611525	3
32.0349161	48.46349045	63.47091198	79.88875772	4
23.63795928	35.59579585	48.45119674	60.03363354	3
24.36979662	36.19838765	48.46789576	58.87139802	3
15.48893856	23.9140576	32.17395607	40.57421626	2
7.680188139	11.69752629	15.85742249	20.34761024	1
24.05321739	36.56285083	47.61403405	60.20556682	3
8.19359422	11.17799612	16.14819441	20.86984683	1
15.40110739	23.68145937	31.49162105	40.56453398	2
15.72174296	24.37567899	31.17762009	39.08872388	2
24.49867789	36.29665313	48.14003711	60.48353379	3
24.03379552	36.06995259	47.56255384	60.00475279	3
31.44984137	47.55465009	63.76138402	80.06936771	4
32.80141744	48.18876501	64.20307244	80.27163971	4
32.60183389	48.29020946	64.03183622	79.78347864	4
32.29861005	47.1582414	64.02086645	80.47162218	4
7.886024092	12.28840962	16.08621514	20.29251413	1
31.75326634	48.83563107	64.19830543	80.07050487	4
7.404700692	11.90342567	15.27719708	19.85570625	1
7.385429789	11.96801708	16.07610346	19.75772695	1
8.816448919	12.68444775	16.70695038	20.29536429	1
24.39000106	35.67137789	48.06590713	59.43879141	3
32.11992322	48.57107806	63.4495667	79.89555877	4
23.26695932	36.3031405	48.61541472	60.57172586	3
7.487167175	11.64548259	15.94892074	19.8024383	1
23.73622285	34.73773253	48.31833836	59.88278891	3
24.34668072	36.1322643	46.510728		59.84934343	3
8.393042488	12.52258274	15.84139044	20.26025782	1
16.11899054	24.46093721	32.98180207	39.54428237	2
25.04996827	36.10723205	47.60048272	59.59483022	3
24.05888416	36.06901145	48.20545564	60.41350335	3
8.180796557	11.487745		15.65492044	19.62055568	1
15.70477363	24.17757647	32.17035787	39.88623092	2
15.50058202	23.83707521	32.29852378	39.93519702	2
24.72016988	35.59080326	48.1470896	60.57568604	3
7.569867345	11.97195244	15.39262648	19.53444825	1
23.27635675	35.53262548	48.18381562	59.87992444	3
32.29151981	48.51386998	64.18127845	80.3877405	4
