4.300551016	8.046153976	12.8649207	15.69572128	19.63147011	2
3.125060347	8.45524129	12.43354128	15.96005358	20.44923799	2
2.091851712	4.145395067	6.056472359	8.219976094	10.05083122	1
5.393667614	7.416667485	11.07285046	15.42965943	19.45332827	2
3.783195352	7.915765061	11.89073322	16.27066722	20.1946331	2
2.375614492	4.88912795	6.611531276	7.358371948	8.835522742	1
2.450965733	3.082180658	6.033378456	8.017739743	11.11358404	1
3.965392873	7.746338468	12.11790484	16.12290243	20.0350226	2
3.695709745	7.38870331	12.15825018	15.32856538	19.48390783	2
4.665607943	7.790548402	11.92983914	16.44991116	19.8499445	2
2.514682856	3.827467014	6.506400932	8.314667292	9.893492459	1
3.567151346	7.478445849	11.86496559	15.78092932	19.79566284	2
4.491772618	7.851151428	12.57183946	15.73418994	20.48628286	2
1.738874758	4.088288897	6.485368912	7.793013863	9.780864741	1
5.001695305	8.47549675	11.78399808	16.32447037	19.81996185	2
2.35294251	4.707924534	5.197742166	8.514426535	10.72898389	1
2.023735662	4.873128355	6.077693757	7.381440158	8.903252861	1
3.833296466	8.356771651	12.15870387	16.2068052	19.71145721	2
4.072000901	7.180667135	11.619955	15.59060345	20.25986444	2
3.99291997	7.422235316	11.99523754	15.65509473	19.66665042	2
4.432074711	8.056709718	12.19918142	16.44198495	20.09012885	2
2.275427261	4.341482138	6.58530433	8.237930294	10.70611634	1
4.011304242	7.976065295	12.85066733	15.74514414	19.99857252	2
4.45993354	8.074904366	12.70246672	16.51706077	20.14578514	2
3.611150731	8.283348049	11.30868942	16.12223734	20.4042194	2
4.106520849	8.439838582	13.01943813	16.46196622	20.13345872	2
4.320830753	8.212742678	11.34263825	15.79179439	20.61234391	2
1.978207897	4.291211639	5.496749963	8.032258371	10.30014597	1
3.319242523	8.173796316	11.90907839	15.53023262	19.98123341	2
1.051847753	2.936011616	5.411538335	7.50473389	9.413483836	1
3.137286105	8.144114045	11.20290814	16.05510942	20.39353334	2
1.998886607	4.04655438	5.810921472	7.258661944	9.978090707	1
2.480412606	4.869122466	5.784896879	7.186338632	10.08317375	1
2.188132955	3.886524768	5.425543855	9.0121663	8.820238245	1
1.745013977	3.339187205	5.681935875	8.15892571	10.06902399	1
3.644632463	8.388501763	12.31119696	16.32369044	19.78718416	2
4.52429038	8.330353543	13.25438624	16.53172982	20.57846083	2
2.026489414	3.355806999	5.814389376	7.621104042	9.718015541	1
4.27756928	7.721610968	11.55244343	15.79533614	19.91955662	2
