5 2 500
1.961249915	4.000255224	6.053427721	7.843767733	10.60982334	1
3.545219304	8.101988317	12.49487372	16.18759979	19.6889369	2
2.060277497	3.841301979	5.700158073	8.676576956	9.901166173	1
1.71099902	3.622015248	6.060599465	7.252079309	9.176920555	1
4.096448748	7.355115208	11.80007552	16.38770152	20.46107499	2
4.772267923	7.495218868	12.42835319	16.16264327	20.62621938	2
2.110079292	4.407598342	6.569711099	7.794144522	9.769467451	1
1.335475692	3.956249909	6.177722993	7.628430636	10.03601534	1
3.82179832	7.784154108	12.38966409	16.40816229	20.57415201	2
3.457520031	7.931938863	12.32754586	15.35326947	20.96336999	2
2.116625874	3.727488825	6.516406248	8.188568277	10.05462767	1
3.659905852	7.117303812	11.51821614	15.67718368	20.22626389	2
2.307249111	3.607349673	6.414088097	8.333708504	9.937249558	1
1.524385564	4.446019998	5.93513921	7.493257434	10.12614351	1
2.261792663	3.269185183	6.933202798	6.925473985	9.182381671	1
2.612009564	4.162587006	5.785543478	8.005798044	10.36565924	1
1.565988619	4.46407979	6.348658382	7.977424828	10.09560557	1
1.685618521	3.571693397	5.80564363	8.514254225	9.880139839	1
1.774188617	3.510366389	5.433276357	8.011060446	10.52011975	1
2.615742044	4.280089711	5.845480665	7.816197958	10.18281668	1
4.46871935	8.487121851	10.94053801	15.97676763	19.51660955	2
3.764375488	8.867613719	11.61123493	15.15810129	20.08851355	2
1.937761231	3.792222572	6.439729132	8.283064053	10.1879585	1
1.861523086	4.175049263	5.854346421	8.093039031	10.28829973	1
4.169828633	7.66358645	11.73149316	15.47992112	20.49864216	2
1.986973026	3.671500402	6.338872808	7.744582933	10.22300231	1
2.758317305	4.468878139	5.91991866	7.94308094	10.96856308	1
3.914600597	8.150584268	12.16299434	16.46241833	20.10764561	2
2.183124653	4.161075453	7.34450175	8.438034433	9.561754993	1
3.391276503	7.192580146	12.92004025	15.59053712	20.49606779	2
2.266908894	3.236636442	7.011429593	8.276147975	10.9100712	1
2.171322243	4.089780743	5.490340871	8.018799733	10.06856165	1
3.239473869	7.990540773	12.08162334	15.63942466	20.20530168	2
3.393684453	7.713127654	12.0526961	15.69745197	20.21089731	2
1.818595529	3.562942412	6.465796946	8.300021031	10.28568034	1
4.342555096	8.50471027	12.49543536	16.01684527	19.77486498	2
3.944671861	8.618929368	11.40106995	15.71780304	20.52165431	2
2.423000862	3.752231902	5.896591144	7.922101918	9.862300962	1
2.778375436	7.786338579	12.15453019	17.22578761	19.268686	2
3.682229222	7.807263576	11.52886123	15.66311345	19.03787804	2
3.943791183	7.740745272	12.26749125	16.02870395	20.53290858	2
2.810368305	4.060926847	5.38097956	8.12206279	10.69912912	1
1.952263333	4.193811372	5.51684271	8.754593136	10.20191537	1
1.788929366	3.162987932	5.656184924	7.486407292	9.753721249	1
2.173404158	4.414676238	6.077816282	8.041856933	10.1873084	1
5.326601085	8.166356984	12.07038541	16.7889175	20.04477387	2
1.663508133	4.465946728	5.821054802	8.101050826	10.43812518	1
2.403974166	3.198333038	4.818974064	7.649149946	10.82595164	1
2.117536422	3.92412361	5.922055695	8.519082356	10.1652419	1
4.237903314	6.954749092	11.91298259	16.00959409	19.56998633	2
1.988525279	3.698841369	6.434950893	7.714593771	10.65233975	1
3.978677886	8.447765385	13.14242802	16.03341369	20.74729472	2
1.463767878	4.911672316	5.395785424	7.967304202	9.836581836	1
1.42542465	3.345979146	6.323191482	7.305398227	9.3296587	1
2.564436011	4.000848065	6.189841946	7.549334186	9.901602829	1
4.153470754	8.083728339	12.8940394	15.68795878	19.92501954	2
2.416107525	4.474045552	5.013131212	7.804060673	9.661644387	1
1.991989506	4.257587394	6.222414826	8.570449158	10.22384051	1
4.157720122	8.472795766	12.21433155	15.33769654	20.05491076	2
3.172639068	8.555336085	10.94606913	15.72508153	20.04713037	2
1.9808901	4.941463676	6.027730342	7.693054929	10.2935083	1
3.396645546	8.272665268	12.12546519	15.80362627	19.68897904	2
3.404761647	7.060766675	11.78799579	16.38862097	19.643037	2
2.792319835	3.555844339	7.070414769	7.653910939	10.04964867	1
2.717489217	4.616700585	5.621177731	8.369289072	9.442819383	1
3.147065458	8.330581175	11.13517899	14.93096324	19.96997617	2
4.692845354	8.608907927	11.25247459	16.01864155	20.40143544	2
2.486926794	4.780366928	6.793124771	8.428148889	9.287758492	1
2.019851169	3.31004419	6.616535451	8.871038191	8.999252455	1
4.417748496	7.828590837	11.76101895	15.55544929	20.63171456	2
4.191600582	7.94056632	12.20862358	16.50661091	19.56524125	2
3.602659762	8.344251141	12.79283646	16.62508942	19.94219825	2
1.334115134	2.828597211	5.536718333	8.564783758	9.725436235	1
4.141865851	8.106389659	10.89861839	16.6255365	21.01235251	2
3.980551642	8.499291814	11.62133315	16.29807257	21.06160852	2
4.65586268	7.650029244	11.49019336	16.02655739	19.88149042	2
1.968632009	4.635554547	6.110569185	8.832011611	9.978520062	1
1.933382277	4.396599916	6.213136272	7.895049072	9.205920461	1
1.441809667	4.308427521	6.271732126	7.266052013	10.05995417	1
4.264677748	7.412377844	11.50089238	16.59702114	19.12315127	2
4.223264677	8.489029974	11.10437136	15.9349055	19.41238133	2
2.044981041	3.788917053	5.174533208	8.308984327	10.29808014	1
3.690781333	8.26393769	11.32784093	15.38261734	19.42328005	2
3.945335978	7.737902621	12.95564922	15.96444698	20.28091768	2
4.287035853	8.185866779	12.09584694	16.62204259	19.4179201	2
2.817634846	4.34316484	5.425256687	8.55507865	10.59128188	1
2.853664046	3.789842291	6.819688866	8.131734256	9.268258466	1
3.611914509	8.464744005	12.89647887	15.40842412	19.94441207	2
3.671617096	8.93986707	11.55195956	16.66575286	19.68771343	2
2.388339441	3.337873151	6.750138326	6.898548571	10.16125735	1
2.210502224	3.589649431	5.516770623	8.3046741	9.481894296	1
3.985881241	6.590116603	10.95947523	15.97762344	20.5589775	2
1.175248206	4.339333608	6.247161624	7.705765712	9.98803767	1
5.095656505	7.299709493	12.24004975	16.10377534	20.16104239	2
3.997059759	8.140694541	11.87433038	15.15327027	19.70799191	2
2.117221365	4.12939311	6.301828209	9.110482678	9.172934685	1
2.340205248	4.067914654	5.981006274	7.653431384	9.936237493	1
2.340180922	4.213107298	5.197165263	8.453105376	10.12475707	1
4.947114106	7.44381067	11.63897911	15.1239066	20.00180616	2
